id,name,normalized_name,category,subcategory,description,comarca,municipality,province,latitude,longitude,coordinates_source,coordinates_confidence,address,picnic,tables,benches,barbecue,drinking_water,fountain,toilets,bins,parking,shade,playground,sports_area,bathing,dogs_allowed,accessibility,camping,caravan,electricity,showers,picnic_confidence,tables_confidence,benches_confidence,barbecue_confidence,drinking_water_confidence,fountain_confidence,toilets_confidence,bins_confidence,parking_confidence,shade_confidence,playground_confidence,sports_area_confidence,bathing_confidence,dogs_allowed_confidence,accessibility_confidence,camping_confidence,caravan_confidence,electricity_confidence,showers_confidence,picnic_source,tables_source,benches_source,barbecue_source,drinking_water_source,fountain_source,toilets_source,bins_source,parking_source,shade_source,playground_source,sports_area_source,bathing_source,dogs_allowed_source,accessibility_source,camping_source,caravan_source,electricity_source,showers_source,opening_hours,contact,website,google_place_id,osm_id,official_source,sources,source_urls,verification_status,confidence_score,last_verified,notes,possible_duplicate,duplicate_of_candidates
REC00038,(sense nom - OSM),,servei_puntual,font,,Priorat,Ulldemolins,Tarragona,41.317835,0.8250899,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/1932790084,no,font_cartografica,https://www.openstreetmap.org/node/1932790084,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00039,(sense nom - OSM),,servei_puntual,font,,Priorat,Cornudella de Montsant,Tarragona,41.2811698,0.8883874,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/1932960632,no,font_cartografica,https://www.openstreetmap.org/node/1932960632,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00040,Castell de Siurana,castell de siurana,patrimoni,castell,,Priorat,Cornudella de Montsant,Tarragona,41.2582506,0.9354182,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/1933363722,no,font_cartografica,https://www.openstreetmap.org/node/1933363722,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00041,Font Canaleta,font canaleta,servei_puntual,font_natural,,Priorat,la Morera de Montsant,Tarragona,41.2935701,0.8255023,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/1959245825,no,font_cartografica,https://www.openstreetmap.org/node/1959245825,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00042,(sense nom - OSM),,patrimoni,monument,,Priorat,Ulldemolins,Tarragona,41.3226429,0.8762598,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2146949696,no,font_cartografica,https://www.openstreetmap.org/node/2146949696,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00043,(sense nom - OSM),,espai_lleure,mirador,,Priorat,Cornudella de Montsant,Tarragona,41.2779515,0.9379182,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2213729423,no,font_cartografica,https://www.openstreetmap.org/node/2213729423,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00044,(sense nom - OSM),,servei_puntual,font_natural,,Priorat,la Vilella Baixa,Tarragona,41.2174054,0.7633189,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2375447916,no,font_cartografica,https://www.openstreetmap.org/node/2375447916,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00045,Sant Lluís,sant lluis,patrimoni,esglesia_ermita,,Priorat,els Guiamets,Tarragona,41.1018703,0.7531679,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2408985651,no,font_cartografica,https://www.openstreetmap.org/node/2408985651,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00046,Mirador del Pantà,mirador del panta,espai_lleure,mirador,,Priorat,els Guiamets,Tarragona,41.1001213,0.7562163,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2408987433,no,font_cartografica,https://www.openstreetmap.org/node/2408987433,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00047,(sense nom - OSM),,servei_puntual,font,,Priorat,els Guiamets,Tarragona,41.1012378,0.7549086,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2411830857,no,font_cartografica,https://www.openstreetmap.org/node/2411830857,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00048,(sense nom - OSM),,servei_puntual,font,,Priorat,els Guiamets,Tarragona,41.1018441,0.7533527,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2411830902,no,font_cartografica,https://www.openstreetmap.org/node/2411830902,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00049,(sense nom - OSM),,servei_puntual,font,,Priorat,els Guiamets,Tarragona,41.102022,0.7530282,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2411830904,no,font_cartografica,https://www.openstreetmap.org/node/2411830904,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00050,(sense nom - OSM),,servei_puntual,font,,Priorat,els Guiamets,Tarragona,41.1022537,0.7519244,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2411831290,no,font_cartografica,https://www.openstreetmap.org/node/2411831290,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00051,(sense nom - OSM),,servei_puntual,font,,Priorat,els Guiamets,Tarragona,41.1018259,0.7513786,osm,high,,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2411831340,no,font_cartografica,https://www.openstreetmap.org/node/2411831340,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00052,Caseta de l'Estanquer,caseta de lestanquer,patrimoni,ruina,,Priorat,Cornudella de Montsant,Tarragona,41.2675216,0.9690484,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2469411563,no,font_cartografica,https://www.openstreetmap.org/node/2469411563,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00053,(sense nom - OSM),,espai_lleure,barbacoa,,Priorat,la Torre de Fontaubella,Tarragona,41.1235847,0.8631631,osm,high,,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2803967291,no,font_cartografica,https://www.openstreetmap.org/node/2803967291,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00054,Àrea de Lleure de la Torre de Fontaubella,area de lleure de la torre de fontaubella,espai_lleure,zona_picnic,,Priorat,la Torre de Fontaubella,Tarragona,41.1236122,0.8633187,osm,high,,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,OpenStreetMap (tourism=picnic_site),,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2803974710,no,font_cartografica,https://www.openstreetmap.org/node/2803974710,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00055,(sense nom - OSM),,patrimoni,torre,,Priorat,Pradell de la Teixeta,Tarragona,41.1444996,0.8937842,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2804217124,no,font_cartografica,https://www.openstreetmap.org/node/2804217124,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00056,(sense nom - OSM),,servei_puntual,font_natural,,Priorat,la Morera de Montsant,Tarragona,41.245764,0.8668311,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2805964077,no,font_cartografica,https://www.openstreetmap.org/node/2805964077,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00057,(sense nom - OSM),,patrimoni,torre,,Priorat,Pradell de la Teixeta,Tarragona,41.1343294,0.8889027,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2806094614,no,font_cartografica,https://www.openstreetmap.org/node/2806094614,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00058,Font del Rec,font del rec,servei_puntual,font_natural,,Priorat,el Lloar,Tarragona,41.1848719,0.7501159,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2906486011,no,font_cartografica,https://www.openstreetmap.org/node/2906486011,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00059,Abeurador,abeurador,servei_puntual,font_natural,,Priorat,la Morera de Montsant,Tarragona,41.2806955,0.8186118,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2908649821,no,font_cartografica,https://www.openstreetmap.org/node/2908649821,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00060,(sense nom - OSM),,espai_lleure,mirador,,Priorat,la Morera de Montsant,Tarragona,41.2944056,0.8473509,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2908714000,no,font_cartografica,https://www.openstreetmap.org/node/2908714000,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00061,Font Pregona,font pregona,servei_puntual,font_natural,,Priorat,la Morera de Montsant,Tarragona,41.2669945,0.8146264,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/2909331532,no,font_cartografica,https://www.openstreetmap.org/node/2909331532,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC00062,Font de l'Amades,font de lamades,servei_puntual,font_ornamental,,Priorat,Falset,Tarragona,41.1450442,0.8201174,osm,high,,unknown,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,unknown,unknown,unknown,,node/3009907736,no,font_cartografica,https://www.openstreetmap.org/node/3009907736,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 63, ""osm_id"": ""node/3012485641"", ""name"": ""Font del Forn"", ""distance_m"": 63.4, ""name_similarity"": 0.57}]"
REC00063,Font del Batlle i rentadors,font del batlle i rentadors,servei_puntual,font_natural,,Priorat,Falset,Tarragona,41.1452327,0.8185331,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/3009914683,no,font_cartografica,https://www.openstreetmap.org/node/3009914683,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 63, ""osm_id"": ""node/3012485641"", ""name"": ""Font del Forn"", ""distance_m"": 83.2, ""name_similarity"": 0.55}]"
REC00064,Font del Forn,font del forn,servei_puntual,font_ornamental,,Priorat,Falset,Tarragona,41.1453817,0.8195074,osm,high,,unknown,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,unknown,unknown,unknown,,node/3012485641,no,font_cartografica,https://www.openstreetmap.org/node/3012485641,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 61, ""osm_id"": ""node/3009907736"", ""name"": ""Font de l'Amades"", ""distance_m"": 63.4, ""name_similarity"": 0.57}, {""index"": 62, ""osm_id"": ""node/3009914683"", ""name"": ""Font del Batlle i rentadors"", ""distance_m"": 83.2, ""name_similarity"": 0.55}]"
REC00065,La Font Vella,la font vella,servei_puntual,font_ornamental,,Priorat,Falset,Tarragona,41.1442007,0.8214253,osm,high,,unknown,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,high,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,OpenStreetMap (tag explicit),,,,,,,,,,,,,,unknown,unknown,unknown,,node/3012508554,no,font_cartografica,https://www.openstreetmap.org/node/3012508554,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 509, ""osm_id"": ""way/297377640"", ""name"": ""Parc de la Font Vella"", ""distance_m"": 11.4, ""name_similarity"": 0.9}]"
REC00066,Font de Baix,font de baix,servei_puntual,font_natural,,Priorat,Cabacés,Tarragona,41.2472878,0.7346757,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/3032938531,no,font_cartografica,https://www.openstreetmap.org/node/3032938531,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 136, ""osm_id"": ""node/5908560481"", ""name"": ""Font del Mulo"", ""distance_m"": 99.2, ""name_similarity"": 0.64}, {""index"": 517, ""osm_id"": ""way/299295755"", ""name"": ""Font de Baix"", ""distance_m"": 10.6, ""name_similarity"": 0.9}]"
REC00067,Aljub d'en Poma,aljub den poma,patrimoni,ruina,,Priorat,Cabacés,Tarragona,41.2522615,0.7415782,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/3032939614,no,font_cartografica,https://www.openstreetmap.org/node/3032939614,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
